pm25,pm10,no2,co,so2,temperature,humidity,wind_speed,aqi
16.96146300501777,139.94062183951786,138.1582682053385,0.7090637038674592,47.801238130398396,17.93212893788936,34.93399329063603,11.271174161408116,53.97218267953239
107.2577658030641,206.5875098141858,116.67081260403359,0.44054908696789735,62.052860453292126,25.828733705161234,55.09584485415454,22.735743662163003,120.19247380403435
61.35385406521405,141.87876127839706,80.71617780416089,2.1995335945897643,16.23970991649137,25.523830281528735,63.558112324609624,15.907425790987283,99.22038633005141
38.54301483939693,93.05800901787494,148.37187934101996,0.7494559887259957,47.88715783870182,37.73063038581401,41.24467727902662,21.122570059270064,69.58301416627174
287.44892582791147,137.59842865366835,75.13885437862926,2.1322109917286336,24.023185575603165,26.472496677061688,56.89359492649347,7.803479490461975,179.58250942755203
183.81432026222802,390.4636236678893,18.15329631483853,1.2930540489314708,22.104636267501494,27.489954391549468,66.0615526493214,28.25714918514987,195.37327143521114
221.31032242861477,176.22309845804247,46.718405054097886,1.364169442771024,5.8644510539738945,22.04959377293141,49.64260080692395,15.90265490743272,165.3144016794094
101.45548554717408,188.9908552061676,71.04986723070377,1.5136969890597607,14.775554267680391,38.472388095484504,76.85668913702924,24.93972213855749,110.0567315466383
124.01266755326441,239.0870961814332,31.966367380456816,1.2295838227571207,28.19510836247715,33.31557728318829,80.42697489832833,10.951370804283405,141.7035263278576
78.70795823004981,393.6694919974061,142.65911768536603,0.4817359362232522,13.765907044320429,18.562158709085246,49.41656816604424,3.006340471515736,168.3130502513231
38.120044579973175,111.80848504558995,117.35884569448824,1.0669690680079682,78.93938303082031,35.32628757328696,80.31942926954743,20.211349431625464,63.94622269419419
61.9191748580593,278.88720200232484,47.56020805988817,2.0584562099430275,28.1474486392963,22.9718908055527,36.2145939661809,0.23278945012273455,138.6525078640708
241.2790731359809,292.0741835458552,92.71263469250822,2.0641963241128387,14.774296002674612,34.86001430600782,80.26374591735939,14.258789296965249,214.26372331478325
206.48828350329498,250.78327838136505,111.00288199534009,1.0014280602719843,19.93117346209683,34.68664204880506,39.165025900056996,5.784057079993778,177.67342954602765
168.6093740357883,53.65976906192475,141.7790500469517,1.4882873543615263,49.07774212561073,15.666105602885631,34.975629150583565,18.821265133060866,122.53846435495034
147.77606313136275,277.2114648144791,133.42894888455749,0.741652238433425,9.803264289859138,31.034233941507306,68.50652426646067,29.382596194135566,150.79174141562493
277.5059422602761,44.35599019374668,82.12691165934991,0.7890418282835401,69.68255976058677,18.71928907919593,58.31624194531766,13.932087189619379,133.493269645874
31.093134855813837,246.53420682896083,118.45136677102246,0.26453184753850073,77.11247594278605,18.924780099780044,84.47343602476997,24.52494769577,101.81643785203048
91.37423583899563,301.0408473442622,88.7002655358619,2.710890339741685,23.506056550053565,18.89044230641742,51.791351765450955,15.23352560853363,165.12350107711134
111.48197753550707,100.16855843558116,87.37854460637561,0.7899786622097373,38.75714514431445,31.767047426798445,47.229135806257716,14.875200933120723,84.06708022597653
236.90348554170848,339.81636286625417,26.063874167346867,0.8370948554220972,6.66008382721228,16.89478125377608,60.0440943686519,27.912704795363336,175.75852910433784
297.8292398469717,31.534446102541622,27.65927212226129,0.982884011406369,53.05326685454161,10.027175057382706,57.35677114611968,26.698976062400444,127.28337448246855
79.7944492795744,340.6488881901563,84.13470610314404,0.5567426007472012,36.04445435394416,31.457105604478993,50.66568277303129,23.57401395563923,134.5116326530332
263.5491268997534,194.92503924425074,47.64061629706092,1.9899360729078157,25.25438495761668,15.135542315053758,71.62447792189971,8.887672599503523,185.43169626721033
250.88060052521948,102.68341717402491,12.945166344465608,0.4104002688972424,20.512783296245637,13.13447185923504,75.5737100348345,16.350252471718218,121.584611530897
75.15064531611232,70.83569509770784,111.19748854602972,0.5757667937137807,54.05173082440703,17.125483617821804,81.1790381418082,6.71691699917055,74.13901823006191
125.80644825777455,382.2567236813016,14.548123536623095,2.00531883445226,36.21627732742358,21.397015669681117,88.37139628262057,13.317500941396194,179.09288888326554
128.80513209483053,47.61292328083955,93.33875775456764,1.1510497373480397,18.4744466772434,24.27718982419602,45.99937152795027,14.526391972793718,78.81779474198407
293.68399387270193,95.65549957565175,85.48713117782401,2.1822539147633293,56.6831811115118,11.337101221378925,72.96560894939769,24.949201205079927,179.5570691516258
62.458651399880516,152.17249202455747,145.63405668089263,1.7607892850763975,47.380421227752024,39.117199978820814,53.65549412974471,26.880850959749793,92.22093576873104
241.7558116203868,255.6892426052258,77.78983950866983,0.9168592845722365,69.4004041197122,31.481891602586742,70.62491831706649,12.438601871894337,204.50070019754082
106.91588711020188,227.0244124049174,18.904201092891633,2.0223182613701187,13.810692415736968,19.695821959730083,58.55890142095322,0.5311333521971162,145.84885831527717
221.95240027508652,67.74452711667931,87.23631549290464,0.5255663048200658,63.92499514583421,19.560917718561917,89.62638616607589,25.85321519368064,103.09354294749937
131.80319124574223,130.09663382052156,127.7534638862542,1.7019490726240851,55.513759011294425,23.45627648105378,73.73412814744499,5.228360355040821,134.5481230459205
177.72433130379662,110.72567301268916,149.5588997994016,1.424014694126097,13.625820262107336,28.78734468289099,87.14947802605947,18.656458916711806,141.07567763951363
251.45741426457803,101.14628470632972,70.24804431647016,0.9500460318888342,57.111554740379056,14.391191997669033,80.09817296887115,0.7491270130239358,135.47713369605057
243.2080138453264,176.23484786239507,54.84182394954395,1.8912139936706003,38.116046665987284,15.66789441294857,84.17406066980226,11.985194257816929,163.44574345402998
261.26272322651306,287.5319519848296,136.93146157327985,2.639734058552791,75.87385891668823,35.78303748500653,78.86515183288049,29.578809063460493,227.9411164125469
27.289024349951116,102.63211424254966,36.77389807065699,2.996933159336615,15.620851296342448,17.687647716672178,57.549547822554686,3.020808033114093,70.60650618835001
210.694660381526,159.33797428713294,96.16004810460973,1.9017357524815885,53.212504311180346,21.405849939255326,45.10730720081306,12.710794559989269,158.0261477756872
50.596339249311235,168.54862219964167,66.80001938533269,1.3331764481216763,33.648503409720945,36.13815552850351,52.219210527031336,9.214498505698565,88.09712958943116
130.58738472533918,391.05348118545584,15.75153109377774,0.8305798806053644,76.76110029431584,29.894434881994677,31.214173958397026,27.15264370164793,183.91248205654196
169.09064036585966,382.7732156140462,58.620386402797685,0.9198690503063129,29.748117146770735,20.251356380250648,61.43959004788003,26.080203237220655,193.0679564620411
126.79445057658091,324.0522814457888,47.13199315037444,1.5424739388193438,77.16394321188501,30.510986371738625,60.30346801622452,7.130962809186865,170.7052157934841
160.68738598287217,111.83038991129037,106.05276155208816,1.2283775635859857,72.61143883255617,10.590496461442411,61.51502788982929,2.435633611512935,119.01522045662776
298.9926295515996,45.854179354834486,142.83066967686855,2.758680663349844,25.278742648299225,32.06927980034096,88.44187349832383,18.814151821833526,164.5939444636068
49.21302097672787,140.4235723338374,47.52660623300928,1.2312273094359867,65.26563326198207,24.610481215487184,84.68724020729036,10.091061356511293,83.72687299457077
205.8822531475634,121.38192878485572,123.60523148123545,1.2456448552072192,79.67031513526295,34.395464418533834,39.70276669980648,20.162531718181892,151.48715018209717
124.84028025182842,212.25180405562966,17.750374371377333,1.2738966348151353,23.949725162846175,38.63912956019405,52.13295129335335,0.9635926820344343,124.11812695926797
48.57284168312535,315.53660582576134,85.33694140557384,2.5425365890294427,37.758287699248974,37.77365648483705,55.43737076779571,4.001977055324683,145.2940918828513
56.033661378549766,346.16271677396605,19.87700891938524,2.0222072983713253,44.013555242506975,37.277951303660224,51.631975071098864,20.5911669831793,167.06338118476853
285.2892008112289,341.0483524559932,140.76461875828952,1.9196727808928993,27.119835185289823,25.365098678016615,77.90975781623479,6.3711196590749335,254.05983620720738
265.084434046411,156.67671326476574,117.28917927803462,1.135600462674814,6.144862973452232,20.80426342416814,61.442260192055215,25.727630272872048,174.78688645406285
273.0421685203563,281.1490505150595,102.11298756864292,2.4901316951308305,21.5096933148145,23.951059741920183,64.3259890182975,1.757726631304063,239.81767579113492
297.5445049899421,138.8769950592036,125.345493427453,0.3074188117959632,26.145266325631884,30.696880099400822,81.18081353927553,6.464459483567238,157.69818511325033
70.41146310247021,43.14410642936943,100.65277137982284,2.638232082546717,38.26997759886404,36.5199333061356,78.35568920492152,29.95680745455206,93.82590985469128
113.0774078355779,286.5948009291181,145.65221560440077,1.6356997194230027,17.83268588100514,16.209589090003586,37.93269136921798,12.99228307760378,160.77504997691713
204.07351867821134,23.73446997651938,109.95411270106801,1.3151006576175557,70.49407675187544,37.54579475385109,72.83487504501807,21.088969906339305,119.71551198972404
150.30273655958771,175.48938323422564,139.45220534151454,1.5920683860095197,57.868334954850205,34.45540695909668,56.126167734122134,5.47989146571041,161.36330463385303
131.33296467971672,145.16412233478877,82.39846488148932,2.0687634854947268,11.390035816974649,39.36568045534704,47.67893418375003,18.29606204956613,128.30987762563564
113.76526230732199,283.48346463716393,26.389017817460772,0.23574319425011261,53.756933835494856,36.407553198450614,33.00112925413118,21.783182051082555,119.9425072783697
182.19638326360115,311.173279648944,83.94488099922239,2.640345198083094,54.02423573042153,18.3981198907572,59.23497362072706,9.434299075995316,184.18635274568422
176.92209430562377,135.55596166908785,27.762195928833062,1.4508706708718997,76.71658802327208,13.178677340321432,51.32620084347188,24.866913359276335,129.32057443087945
56.822771878629624,328.41826548904436,92.9490870846967,1.1603062551602188,5.226565351712093,13.367232159747658,45.090782380584045,18.102527354168497,142.58727997005715
146.80455288034733,131.68836899187482,77.54902847387281,0.5870875837753599,23.59493373543554,18.73669955734828,71.68030377581745,11.673690288450906,100.65877536836275
170.50681510085647,189.60401679489325,97.16055569658944,1.4305030482036378,74.58436095314866,28.42551171953618,76.16912323893521,16.729271800294757,150.38083826979823
175.38321223210323,296.2670402653709,11.406577347676423,1.5897037595962606,74.91004365487123,34.129609782915175,44.68737114176549,17.302825423077728,184.13925946682616
70.93108594458202,283.30968710541964,37.27766883175097,1.3302107445817377,59.0439814527978,36.97750920944694,32.966846200760834,4.966058780815981,145.64784916570682
225.25870375316316,395.200019478636,78.78626046769833,2.100248262715312,62.4322490785655,28.712601531076984,80.92516203391409,12.081971096008985,238.37288545242853
17.307737498110193,105.56118920205411,143.07049862247888,1.3785102805258327,11.861221844723534,10.168939382441613,30.597584472258198,10.302917640584793,68.59545821228845
112.90123810751717,271.6808071450413,63.70526564972218,2.8919692179704053,43.54068760836752,15.589503295556005,86.22674963528831,12.027081677373783,165.77774200812678
236.26166807533372,251.67912514479542,69.41208364750885,1.877977049906057,22.368724346674956,12.991786115601037,67.65719243896235,22.83331765455774,195.2412686627083
173.52894710606668,367.7374127062114,110.05745246092711,2.460938219825345,18.591353271021294,20.8997342670703,49.31079811207922,14.47615222400018,215.62403479606746
85.73710542814948,79.41761382505251,94.53098602005653,0.5061965287065407,65.77274743424994,25.040529809012376,44.78867457460417,28.20948459717793,63.15439200125097
211.53640460948384,305.6833021630345,51.84966101376665,1.3124156202485358,15.127860251041056,11.301915357356826,30.540339855868513,8.810292400753086,192.58082505190018
174.54337380526127,235.94207418213196,67.51429537943989,1.1431735640520275,40.14887277472889,20.45433927386966,44.128285020652626,12.47110734854787,161.16206085862507
240.91064674235227,124.37303051940405,40.47797184001254,1.794550686782457,75.39336796895248,15.375390238759678,38.263698091028466,23.60870431437124,151.3906427864594
223.15730399504878,200.28526737592617,145.2430042782292,2.6111178561719917,18.937404167400693,29.412104987766217,66.72997324338874,16.38073779962251,189.5273560740427
186.93129739050804,146.83510688652316,28.28881341803036,0.41934700973361866,78.34950678036759,23.9281710797302,39.99273531562808,16.41084439273343,142.66407011009048
151.57152584013608,240.13909305961513,62.057149839298724,0.4032094345251902,79.57159893207943,24.859529408017263,61.71779025219716,1.6002048901555055,151.3749481041437
48.62281644358179,357.820232109573,13.617456110801566,2.580889582841277,46.67128660118022,22.83075364100383,65.40698534066826,11.957989881553674,150.7007426110192
85.7865751867613,236.33589407663678,41.04912887069649,0.7959802409074008,17.760705513286844,38.68059131459701,47.88250190081487,8.122011972651975,124.38212679536434
131.53884714595472,260.05451896410193,119.26595937322169,2.0725091124594783,28.70786659556717,16.442053753646896,32.103896941123125,29.98005368493346,172.14904081134299
183.79679323185272,217.1241819035896,38.164532520443124,1.7200587706102544,36.83696245074013,25.499927795316232,32.235232836851765,9.250652118969308,164.00230597528568
158.9752780124384,39.44289244928085,21.208876354055185,2.5321020656842426,28.19931682686672,32.08052105096008,31.580839931635055,26.534896043815905,101.39057072978142
93.57351252826355,108.48625161291581,76.42344517823327,0.5502489475419299,26.047668490738683,26.705332394036876,74.34748002819278,20.287012051214322,67.46645111275485
11.874663759016059,206.96065718419146,11.39569286283259,0.5633923040233115,77.91722819122681,37.87062657150403,49.08058228885788,10.227492275762714,75.60922295885217
153.90937435123604,137.8894078229878,21.867261619686644,1.759091408779261,16.50236205618092,21.339050669238524,77.77801115805983,16.30603135122371,112.82744347584158
92.83153668305049,89.0701671492538,123.06762173881651,2.8498602294034385,59.99959315376467,23.91027417319534,55.90396943057095,25.216076398475813,122.24691116458378
223.03640720605517,211.57047992900655,118.0062682803449,1.3619937234381119,5.030771707938115,12.655669456441853,57.17988604979783,26.501048940927355,187.95764561751196
16.944416928440212,142.66772151018313,138.11943485668544,1.1154378807131458,49.71370020517826,28.269973331557853,60.77295615057442,4.811816250184356,75.13957609028044
179.60006527867935,118.0809044058976,129.63216102750494,1.8987301049540801,73.69572529655393,18.64635905344318,72.78188738250623,10.18719423624509,154.46543190885205
283.027528876759,196.3144586273447,105.64457885357453,2.805256081526087,26.595057056991426,14.809271185467065,46.41017194978242,10.056695406407151,215.31055534071817
60.578687462334855,70.64801807122579,17.326600022092798,2.5433979319649462,18.91444814432894,26.33593878713524,37.29524097201161,1.2613438822783407,75.12992108870357
146.77835231767267,372.54337856865476,119.59880651813205,2.987354110053016,53.875984615882025,25.96930790139732,63.36344011148769,17.947132795556897,231.01532726226026
36.51237762697007,349.7267972093108,128.37151351767847,0.26319203296665583,58.445105547379484,12.276149236721427,49.61865739456435,25.64460158976564,144.93816083586344
191.44775455579224,288.8958225814034,121.87150040807363,0.5160028051957342,56.602288921398596,30.946463604834182,56.54947882008224,11.447231634765533,197.69234082251205
169.65418737290543,60.36125448361336,81.18706494312364,1.9065097374265414,28.948766001603055,28.713165719525588,68.81680250023832,22.20107834952531,116.13849694487901
128.13600202172137,314.8333566984833,42.606257410927434,2.497614030134779,23.915180161949817,15.670518482394916,59.64754446847624,18.831012408022197,187.51515004288967
161.19933622738495,327.02378468142723,128.34619659642175,0.9986841584589463,76.69390999715331,24.083045864621315,67.21672902605057,11.269462064790025,188.36705440086462
270.00665095601295,311.75055473144835,111.80279336361939,0.8697910464958125,74.2474631202447,31.6096874943568,62.65200012681767,4.231793984768912,236.38957274900142
66.92534767020945,63.30703710531164,147.3065644144392,2.4035322382673625,39.298745741961525,25.883072216238297,74.38778231616595,21.27971558327902,91.1489474883499
16.5437083945507,264.6850236857506,31.796963685830608,0.35786919078904844,68.464539961578,21.864672285507105,72.35619706269719,25.636955068237214,93.68177885874633
259.8828165627393,337.0434223847715,41.593041627287704,1.2342714132312382,38.9242608225722,19.670153742428308,62.05139350851715,20.575634772044758,208.0112908855638
177.36395389249287,239.39429246347373,39.65174098341038,1.6162658232585232,36.82917635543828,28.31181599932161,70.73418125158241,0.536354521044542,163.3221727779862
268.2909520839343,265.6348025866738,120.95556746698713,1.7689762881809055,16.7572210699471,38.17326094930722,82.41357613635677,6.4869868317297374,225.07249023892626
183.11411478982004,194.17812218199634,36.16702150301654,2.240122439019775,36.98045423689796,30.1523452143245,55.936277267290116,2.0843995465059573,171.79586382263355
244.9467160883137,220.90878155593998,19.33237617526285,1.193568025605843,45.306270394985525,12.242377109089464,54.76578436492762,17.111582987286802,186.44352948821165
134.6052753729929,33.06320617365558,149.79851292198802,1.9155161650889,6.687824557151485,23.820549204464015,75.85473725114281,22.694330365212373,96.89026367143583
227.45938007359794,262.8059483498481,13.47440960232088,1.8390511838146777,38.30847538815548,36.72472394531883,64.95323022251964,3.317375612059783,186.9951508452369
274.78202539805824,50.94994089864049,126.93416842224119,1.7333250818304917,63.601716379640024,12.833872774032606,34.26040681335532,25.15013461780156,158.02563837739356
175.91565947943982,185.3055458492849,61.151357817091395,1.9933532207981939,56.00345422807024,39.6662713641263,83.52672094146487,16.665269351864495,153.5581520272126
62.42769366309007,131.20893711361498,127.82616436609413,0.9264576789906136,52.63677416479513,38.472081809362635,31.846986134258408,20.699070364251746,88.73797432807847
87.95130835875747,227.26262108045097,87.6468687695603,0.4370165100369611,73.21665713279019,12.348234421896276,74.90378137258459,29.142055458259385,99.34263355402706
67.60692730024768,70.69820749881869,136.22837212809043,0.5339606817112816,6.352400736892251,38.002399613486645,75.52764856225878,2.51042964743092,59.48858400248253
81.58853800276255,282.8244927498609,139.66701809804772,0.828830671430923,46.77856896441756,20.89397770778387,87.18666511691583,27.036720689333677,131.20816661105314
98.86048031180054,322.10438403281876,11.27374537930864,1.6005542194637985,64.05116363072804,35.34127501227587,33.24806450413924,3.783080879622279,138.01011413221144
170.98879815842466,82.07469090239947,20.55770463899036,2.5532397015288564,45.600153702595044,22.551500131398146,65.81141164706946,11.788764199100468,135.038454015262
180.5175725445115,59.63897319371522,45.05022213991977,2.1636213578474757,29.292166443528437,23.225653381075475,55.670434237623176,25.543160889933432,119.48715584445681
133.68492670013973,75.29588345919647,103.70415829089023,2.409313691765732,15.21879238189834,29.027292729326277,49.83797729157252,27.187627102136044,115.56566209738249
188.47202614804226,353.30847352143064,134.35810751161085,1.1827317469930558,71.56723038621435,33.2343225782795,35.41911361794438,15.19115020635436,204.4013964776656
33.656728427296116,220.71191946741536,74.39187318115479,1.3330304766159404,40.307179429070224,11.01367452844746,63.75924718027855,17.823139148262754,105.04822185757327
35.45858874686639,197.559178482851,94.97623627839715,1.3023092807737158,70.8586397739276,27.79467986581403,58.74244354047682,21.244420037956715,87.58399727077028
59.830543503720946,60.550491258894624,36.38997939137856,0.7372449163326042,48.93890918248762,15.60198982292113,36.27326748906145,24.982760053581426,43.86996072047427
160.24247443169997,266.8312825676455,122.69535674343595,0.37140664280200164,55.56440874612506,20.37848553589609,66.749370425825,3.645335086129985,163.64452669426296
72.05845682251093,349.83984492013417,145.42593558948576,1.8545650599162349,65.31958657838375,20.439059984656495,74.2771872151763,24.30207924687683,170.68586778220342
92.15247701284743,334.7106303429121,47.60385060804364,2.969806713577641,54.436665845010076,24.07181020663461,76.03669806321889,14.438284515348503,166.03616960365756
126.09072249016828,257.9007894127045,79.27563322407649,0.6671231738607359,34.85411305092033,20.024092356285202,84.32239129574565,13.51870275324507,152.12137142340015
245.44117596301015,48.60591232763598,22.05625547089233,0.3307174957179665,43.52250379464883,13.220833553520032,54.56824451332663,12.716992559909947,106.5155577570399
14.020019414729434,62.71087032688493,88.27913190481557,2.382688709107012,65.228414350691,14.368862155763544,87.18436611732821,15.276347557381278,59.151291739156065
198.3198578686205,38.737415101733376,80.38968185853528,0.9072408187172276,33.023772227973815,11.00313956683293,81.92576430496116,28.351516601838107,117.85293087113462
203.97419400179874,117.84210226713833,30.221107781710863,2.5230026549881996,34.109109257637286,24.10747255986263,47.79009426143634,16.44611318376455,130.84886659173955
241.6101763034246,71.55135752094354,71.8892698365305,2.171022667696643,12.176758704350085,38.63343084558966,39.55698224096751,28.595326147894177,131.73521105860112
280.4983523274908,118.81825529592487,56.774651292118854,2.847885903742253,73.59383264163108,13.470256709443497,56.1233637676808,5.408703918469218,197.6455225476243
15.83997619529405,166.32206117320544,83.0563225427265,1.3449962601186816,11.827723620908131,38.38793479009246,54.113922477357995,21.724079364978994,50.762995887907735
54.59727459883269,378.33345794703155,91.99160696003189,2.0535155504617757,53.615688308641694,32.00084544196281,64.54315831987225,24.367186158262417,146.25893750351355
266.98967527623796,251.94290271704298,11.18938100500933,1.5015933862771578,35.989585910209826,29.124964088024896,65.00317393966489,20.373864940045856,208.99754699674264
142.97038303423446,337.29003855952567,116.54083761293775,1.9656483524639217,35.421454269158176,29.35833265970689,74.99921906279852,18.207668406796213,186.05485727158197
173.73128529070442,289.93357027068623,109.82200086064371,1.4588769368216643,55.96638774295129,34.801829451888466,60.593396892336614,16.944383432585468,204.64893794024192
202.27788907971274,62.751189600120064,61.28009406891311,0.7281702899874094,10.032029947240904,13.207595931394641,36.28935845644593,25.827914477360878,98.14646124433318
206.92931530373485,299.64975442210056,17.411030979634557,1.6221127648094664,49.5279337213576,25.142629706966254,81.49748013318637,24.649397914935,184.951398119287
280.20471696178737,124.53757499246728,115.69055556990705,1.6800357640248385,62.90238394792661,30.912734147822757,48.585874991111226,3.668661635417986,189.1718579328059
299.1153310493842,262.8609818579884,143.72452246693854,2.469690775128451,67.11595684149457,27.60461335220691,88.27784761839553,25.457629710926344,244.07401283057314
218.84566366997268,149.56554998433563,43.62122344308199,2.2594579762220275,17.789779204533147,34.98337213069884,37.07160652078621,12.422058583213275,162.81084288754533
93.29415066949373,399.1154600405705,55.2934459231853,2.0586165470360434,72.30642875586302,12.168151270340545,87.4950703339502,7.610904899874323,180.31992439282686
265.1281966653596,120.14956220877558,35.7338045274541,0.5174838675472031,54.210956888558165,30.72103118497498,35.46070841295102,26.093057040417776,149.69127463319214
24.274065216820865,126.06957889422247,90.77105726827756,2.217725613858402,71.13911006155121,26.02083191154153,43.86216827682357,12.960743989012249,100.22093842905011
77.01344733360389,373.65545711371135,31.67779525064369,1.6008544377926412,41.39605378326487,21.374825919398305,32.794796525192496,24.2509407053045,171.65083395082502
270.2418580644773,29.364873761802613,59.86715208459312,2.7034787010972456,45.65250088229015,20.208249467020927,72.3067887983397,7.902108358675335,150.59194140869386
84.29553918741294,284.74181539181484,107.58182195079681,2.7756386155655197,73.92787077715033,28.624978983225787,81.01792419430751,0.11787964266653406,157.1868204511721
73.98880729030705,295.6240284796337,88.41623762130878,0.35443845368499927,72.49321575160039,36.729861239327946,56.04426490895882,14.863775787088331,120.56052128958567
50.0563350106717,337.82385941595174,64.10475900591094,2.4977963689925406,38.61206550267515,24.88527778303346,85.71132450254578,3.006847699286528,145.26778569589717
259.1424097176058,390.28693804262065,68.83494425305587,0.3055526931834777,25.580947372676132,34.7416949223076,65.41794430533598,22.63127866574729,223.89492215110945
155.01689516541515,390.7287292795279,88.69552356725212,1.2280749519460634,34.48778259231981,22.064691455319025,67.80042812679139,8.28225408208231,207.94181077380384
205.7190288857049,44.80516787525628,10.821061904202583,1.7184399317390213,34.082324639731226,13.071833883795296,80.7251521020462,13.309369398104362,112.84419424052149
79.32925138175861,332.29894264610294,20.99138158350538,0.6146822361559567,26.515015623709548,11.845172093759157,47.80801230311033,2.611006952746627,155.9611711368445
229.83172209325278,265.59777478980493,133.37612948682164,2.2896786751934153,25.143470324972494,11.540031139710328,51.255943279657544,8.59977745341758,231.46058379997223
230.40160803900855,265.9900110617747,20.903058472780707,0.22339317168198802,69.57972023597895,21.4045042587301,84.35711515167867,23.44470729775716,170.8305356820076
100.65342722340704,68.77297211358402,108.95250346947073,0.6720773356153031,10.239644051349625,20.117132525075263,84.05780976232583,4.547637357069584,80.08572406430245
129.09796357298202,267.07112324934826,138.80534297526737,1.8262311235897317,55.82083865746956,31.538110708677085,88.58896657205224,19.414786833808723,154.07913168458202
70.81018045475824,393.34338062847416,47.895704602242354,2.200285173704419,17.961503859233922,32.28464504754598,84.11029898650027,27.522775584135037,167.49535967532893
293.2026967636422,366.49105642498984,61.868801188332,2.766600687542965,30.837942004554744,11.525619065012195,37.642322162001655,20.39510279273161,281.33563416807823
197.22474734693938,186.8696511058432,89.64899681826029,2.175390625416947,9.615727560112765,16.633697886670447,79.42345716821924,24.330650678766805,158.42613768615487
281.0177254074995,35.180229848715854,133.43925574940187,2.0809819567136247,25.248022764159654,18.227855504766993,54.59030868657564,3.269148879117474,177.5431526071506
97.98180765244862,157.67152620007784,141.86678221645883,1.3041552097818598,62.63158033379316,26.428359524284282,89.44808135675628,7.521954780061634,124.0512082351266
236.74836476909803,334.02831840821096,113.53885473557753,0.20359639147504396,71.3761493410444,14.335456717208508,58.33685785972806,26.83616556721773,209.19980095388533
232.09900672657517,286.5696585567631,22.126766519657163,0.5364459244597415,21.61453639267753,14.01823658200001,63.230164950133236,21.453168408542677,167.80999352283644
210.58013904129706,194.55058912570342,103.6815817748791,1.6967527253169095,39.76608794441914,38.31366667623874,61.786494915407914,19.186614791319336,167.2691485181845
290.0353028273721,40.938583360355814,67.44252106217269,2.090363680364375,40.274303595290476,34.12608721893343,49.304221791496666,19.913002083651,165.9381844230644
124.1310474708315,182.219996572855,75.89813992874862,1.3688551949100949,70.51814793198007,15.419647062735109,34.50132533357509,12.426016629139303,120.17415066910871
47.90802384102962,198.22947709279572,16.880774648324785,2.2459012322794925,62.20992896568541,22.19703423716473,83.73907382411511,1.3366989485295966,106.57712541727626
204.79556918077762,372.8511024997717,36.74869950849015,1.6612144269301004,43.48079137760374,20.668659977726968,78.16054875157721,23.53324626212187,219.53928970961755
221.4998421383898,263.61271936122057,120.67190505471068,0.40769334766407417,55.306040035383006,33.73012222196222,38.37160683358016,20.361397086460617,175.04048300605035
176.76756630305624,138.4281083287666,73.55423662670037,0.7376455027102566,68.55162904320251,25.30638749434366,76.60609628100437,14.18413392338174,115.12116534987321
69.97718900868492,219.62094049127413,52.232713828360836,2.5519950250830403,5.71542155191587,13.835492109804012,67.55079996303661,26.992788461047724,107.50474331113868
156.29222308411306,45.10101697242082,63.762670355094144,2.229755690548431,35.21675232875364,32.16976189468731,54.54862727505734,10.084789949552967,106.29247164098562
100.53502360504753,389.5759295469,129.61593186559523,2.705333563634986,73.0432375457809,21.906639346747568,45.241268945733765,8.829652326937078,215.72230459260294
